,CIK,Company Name,Form Type,Date Filed,Filename,URL
2185,74208,"UDR, Inc.",10-K,2019-02-19,edgar/data/74208/0000074208-19-000028.txt,https://www.sec.gov/Archives/edgar/data/74208/000007420819000028/c208-20181231x10k.htm
2186,746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,10-K,2019-02-22,edgar/data/746515/0000746515-19-000004.txt,https://www.sec.gov/Archives/edgar/data/746515/000074651519000004/a201810-k.htm
2187,749251,GARTNER INC,10-K,2019-02-22,edgar/data/749251/0000749251-19-000005.txt,https://www.sec.gov/Archives/edgar/data/749251/000074925119000005/it-12312018x10k.htm
2188,753308,NEXTERA ENERGY INC,10-K,2019-02-15,edgar/data/753308/0000753308-19-000039.txt,https://www.sec.gov/Archives/edgar/data/753308/000075330819000039/nee-12312018x10k.htm
2189,75362,PACCAR INC,10-K,2019-02-21,edgar/data/75362/0001564590-19-003670.txt,https://www.sec.gov/Archives/edgar/data/75362/000156459019003670/pcar-10k_20181231.htm
2190,75677,PACKAGING CORP OF AMERICA,10-K,2019-02-28,edgar/data/75677/0001564590-19-005284.txt,https://www.sec.gov/Archives/edgar/data/75677/000156459019005284/pkg-10k_20181231.htm
2191,759944,CITIZENS FINANCIAL GROUP INC/RI,10-K,2019-02-21,edgar/data/759944/0000759944-19-000024.txt,https://www.sec.gov/Archives/edgar/data/759944/000075994419000024/citizens10-kx2018.htm
2192,764180,"ALTRIA GROUP, INC.",10-K,2019-02-26,edgar/data/764180/0000764180-19-000023.txt,https://www.sec.gov/Archives/edgar/data/764180/000076418019000023/a2018form10-kq4.htm
2193,764478,BEST BUY CO INC,10-K,2019-03-28,edgar/data/764478/0000764478-19-000009.txt,https://www.sec.gov/Archives/edgar/data/764478/000076447819000009/bby-2019x10k.htm
2194,764622,PINNACLE WEST CAPITAL CORP,10-K,2019-02-22,edgar/data/764622/0000764622-19-000019.txt,https://www.sec.gov/Archives/edgar/data/764622/000076462219000019/pnw2018123110-k.htm
2195,765880,"HCP, INC.",10-K,2019-02-14,edgar/data/765880/0001628280-19-001407.txt,https://www.sec.gov/Archives/edgar/data/765880/000162828019001407/hcp10-k12312018.htm
2196,766421,"ALASKA AIR GROUP, INC.",10-K,2019-02-15,edgar/data/766421/0000766421-19-000008.txt,https://www.sec.gov/Archives/edgar/data/766421/000076642119000008/alk10-k123118.htm
2197,766704,WELLTOWER INC.,10-K,2019-02-25,edgar/data/766704/0000766704-19-000014.txt,https://www.sec.gov/Archives/edgar/data/766704/000076670419000014/a201810-k.htm
2198,769397,AUTODESK INC,10-K,2019-03-25,edgar/data/769397/0000769397-19-000016.txt,https://www.sec.gov/Archives/edgar/data/769397/000076939719000016/adsk-0131201910xk.htm
2199,77360,PENTAIR plc,10-K,2019-02-19,edgar/data/77360/0000077360-19-000006.txt,https://www.sec.gov/Archives/edgar/data/77360/000007736019000006/a2018pnr-10k.htm
2200,773840,HONEYWELL INTERNATIONAL INC,10-K,2019-02-08,edgar/data/773840/0000930413-19-000366.txt,https://www.sec.gov/Archives/edgar/data/773840/000093041319000366/c92779_10k.htm
2201,77476,PEPSICO INC,10-K,2019-02-15,edgar/data/77476/0000077476-19-000017.txt,https://www.sec.gov/Archives/edgar/data/77476/000007747619000017/pepsico201810-k.htm
2202,78003,PFIZER INC,10-K,2019-02-28,edgar/data/78003/0000078003-19-000015.txt,https://www.sec.gov/Archives/edgar/data/78003/000007800319000015/pfe-12312018x10kshell.htm
2203,78239,PVH CORP. /DE/,10-K,2019-03-29,edgar/data/78239/0000078239-19-000011.txt,https://www.sec.gov/Archives/edgar/data/78239/000007823919000011/pvh10k2018.htm
2204,783280,DUKE REALTY CORP,10-K,2019-02-22,edgar/data/783280/0000783280-19-000010.txt,https://www.sec.gov/Archives/edgar/data/783280/000078328019000010/a10k2018.htm
2205,783325,"WEC ENERGY GROUP, INC.",10-K,2019-02-26,edgar/data/783325/0000107815-19-000128.txt,https://www.sec.gov/Archives/edgar/data/783325/000010781519000128/a2018wec10k.htm
2206,788784,PUBLIC SERVICE ENTERPRISE GROUP INC,10-K,2019-02-28,edgar/data/788784/0000788784-19-000005.txt,https://www.sec.gov/Archives/edgar/data/788784/000078878419000005/pseg201810k.htm
2207,789570,MGM Resorts International,10-K,2019-02-27,edgar/data/789570/0001564590-19-004807.txt,https://www.sec.gov/Archives/edgar/data/789570/000156459019004807/mgm-10k_20181231.htm
2208,796343,ADOBE INC.,10-K,2019-01-25,edgar/data/796343/0000796343-19-000019.txt,https://www.sec.gov/Archives/edgar/data/796343/000079634319000019/adbe10kfy18.htm
2209,797468,OCCIDENTAL PETROLEUM CORP /DE/,10-K,2019-02-21,edgar/data/797468/0000797468-19-000004.txt,https://www.sec.gov/Archives/edgar/data/797468/000079746819000004/oxy10k12-31x2018.htm
2210,798354,FISERV INC,10-K,2019-02-21,edgar/data/798354/0000798354-19-000005.txt,https://www.sec.gov/Archives/edgar/data/798354/000079835419000005/fisv1231201810-k.htm
2211,79879,PPG INDUSTRIES INC,10-K,2019-02-21,edgar/data/79879/0000079879-19-000008.txt,https://www.sec.gov/Archives/edgar/data/79879/000007987919000008/ppg201810k.htm
2212,804753,CERNER CORP /MO/,10-K,2019-02-08,edgar/data/804753/0000804753-19-000009.txt,https://www.sec.gov/Archives/edgar/data/804753/000080475319000009/a201810-k.htm
2213,80661,PROGRESSIVE CORP/OH/,10-K,2019-02-27,edgar/data/80661/0000080661-19-000008.txt,https://www.sec.gov/Archives/edgar/data/80661/000008066119000008/pgr-20181231x10k.htm
2214,811156,CMS ENERGY CORP,10-K,2019-02-05,edgar/data/811156/0000811156-19-000003.txt,https://www.sec.gov/Archives/edgar/data/811156/000081115619000003/consumersenergy10k12312018.htm
2215,813672,CADENCE DESIGN SYSTEMS INC,10-K,2019-02-27,edgar/data/813672/0000813672-19-000008.txt,https://www.sec.gov/Archives/edgar/data/813672/000081367219000008/cdns1229201810-k.htm
2216,813828,CBS CORP,10-K,2019-02-15,edgar/data/813828/0000813828-19-000006.txt,https://www.sec.gov/Archives/edgar/data/813828/000081382819000006/cbs_10k-123118.htm
2217,814453,NEWELL BRANDS INC,10-K,2019-03-04,edgar/data/814453/0001193125-19-061714.txt,https://www.sec.gov/Archives/edgar/data/814453/000119312519061714/d660135d10k.htm
2218,815097,CARNIVAL CORP,10-K,2019-01-28,edgar/data/815097/0000815097-19-000004.txt,https://www.sec.gov/Archives/edgar/data/815097/000081509719000004/a2018form10-kfrontpart.htm
2219,815556,FASTENAL CO,10-K,2019-02-06,edgar/data/815556/0000815556-19-000015.txt,https://www.sec.gov/Archives/edgar/data/815556/000081555619000015/fast1231201810-k.htm
2220,818479,DENTSPLY SIRONA Inc.,10-K,2019-03-08,edgar/data/818479/0000818479-19-000010.txt,https://www.sec.gov/Archives/edgar/data/818479/000081847919000010/xray-20181231.htm
2221,820027,AMERIPRISE FINANCIAL INC,10-K,2019-02-27,edgar/data/820027/0000820027-19-000010.txt,https://www.sec.gov/Archives/edgar/data/820027/000082002719000010/amp12312018.htm
2222,820313,AMPHENOL CORP /DE/,10-K,2019-02-13,edgar/data/820313/0001558370-19-000636.txt,https://www.sec.gov/Archives/edgar/data/820313/000155837019000636/aph-20181231x10k.htm
2223,821189,EOG RESOURCES INC,10-K,2019-02-26,edgar/data/821189/0000821189-19-000009.txt,https://www.sec.gov/Archives/edgar/data/821189/000082118919000009/a2018123110-k.htm
2224,822416,PULTEGROUP INC/MI/,10-K,2019-01-31,edgar/data/822416/0000822416-19-000008.txt,https://www.sec.gov/Archives/edgar/data/822416/000082241619000008/a201810-k.htm
2225,823768,WASTE MANAGEMENT INC,10-K,2019-02-14,edgar/data/823768/0001558370-19-000662.txt,https://www.sec.gov/Archives/edgar/data/823768/000155837019000662/wm-20181231x10k.htm
2226,827052,EDISON INTERNATIONAL,10-K,2019-02-28,edgar/data/827052/0000827052-19-000034.txt,https://www.sec.gov/Archives/edgar/data/827052/000082705219000034/eix-sceq4201810k.htm
2227,831001,CITIGROUP INC,10-K,2019-02-22,edgar/data/831001/0000831001-19-000027.txt,https://www.sec.gov/Archives/edgar/data/831001/000083100119000027/c-12312018x10k.htm
2228,831259,FREEPORT-MCMORAN INC,10-K,2019-02-15,edgar/data/831259/0000831259-19-000009.txt,https://www.sec.gov/Archives/edgar/data/831259/000083125919000009/a2018form10-k.htm
2229,832101,IDEX CORP /DE/,10-K,2019-02-28,edgar/data/832101/0000832101-19-000005.txt,https://www.sec.gov/Archives/edgar/data/832101/000083210119000005/iex-20181231x10k.htm
2230,84839,ROLLINS INC,10-K,2019-03-01,edgar/data/84839/0001171200-19-000087.txt,https://www.sec.gov/Archives/edgar/data/84839/000117120019000087/i19083_rol-10k.htm
2231,851968,MOHAWK INDUSTRIES INC,10-K,2019-02-28,edgar/data/851968/0000851968-19-000020.txt,https://www.sec.gov/Archives/edgar/data/851968/000085196819000020/a4q201810kdocument-classic.htm
2232,858470,CABOT OIL & GAS CORP,10-K,2019-02-26,edgar/data/858470/0000858470-19-000008.txt,https://www.sec.gov/Archives/edgar/data/858470/000085847019000008/cog-12312018x10k.htm
2233,860730,"HCA Healthcare, Inc.",10-K,2019-02-21,edgar/data/860730/0001193125-19-047078.txt,https://www.sec.gov/Archives/edgar/data/860730/000119312519047078/d676301d10k.htm
2234,860731,TYLER TECHNOLOGIES INC,10-K,2019-02-20,edgar/data/860731/0000860731-19-000009.txt,https://www.sec.gov/Archives/edgar/data/860731/000086073119000009/tyl12312018-10k.htm
2235,86312,"TRAVELERS COMPANIES, INC.",10-K,2019-02-14,edgar/data/86312/0000086312-19-000009.txt,https://www.sec.gov/Archives/edgar/data/86312/000008631219000009/trv-12312018x10k.htm
2236,865752,Monster Beverage Corp,10-K,2019-02-28,edgar/data/865752/0001104659-19-011581.txt,https://www.sec.gov/Archives/edgar/data/865752/000110465919011581/a19-30117_110k.htm
2237,872589,REGENERON PHARMACEUTICALS INC,10-K,2019-02-07,edgar/data/872589/0001532176-19-000009.txt,https://www.sec.gov/Archives/edgar/data/872589/000153217619000009/regn-123118x10k.htm
2238,87347,SCHLUMBERGER LIMITED/NV,10-K,2019-01-23,edgar/data/87347/0001564590-19-000928.txt,https://www.sec.gov/Archives/edgar/data/87347/000156459019000928/slb-10k_20181231.htm
2239,874716,IDEXX LABORATORIES INC /DE,10-K,2019-02-15,edgar/data/874716/0000874716-19-000004.txt,https://www.sec.gov/Archives/edgar/data/874716/000087471619000004/idxx201810k.htm
2240,874761,AES CORP,10-K,2019-02-27,edgar/data/874761/0000874761-19-000012.txt,https://www.sec.gov/Archives/edgar/data/874761/000087476119000012/a2018form10-k.htm
2241,874766,HARTFORD FINANCIAL SERVICES GROUP INC/DE,10-K,2019-02-22,edgar/data/874766/0000874766-19-000018.txt,https://www.sec.gov/Archives/edgar/data/874766/000087476619000018/hig1231201810-kdocument.htm
2242,875045,BIOGEN INC.,10-K,2019-02-06,edgar/data/875045/0000875045-19-000006.txt,https://www.sec.gov/Archives/edgar/data/875045/000087504519000006/biib-20181231x10k.htm
2243,875320,VERTEX PHARMACEUTICALS INC / MA,10-K,2019-02-13,edgar/data/875320/0000875320-19-000006.txt,https://www.sec.gov/Archives/edgar/data/875320/000087532019000006/a201810k-main.htm
2244,877212,ZEBRA TECHNOLOGIES CORP,10-K,2019-02-14,edgar/data/877212/0000877212-19-000011.txt,https://www.sec.gov/Archives/edgar/data/877212/000087721219000011/a10k12312018zebra.htm
2245,877890,CITRIX SYSTEMS INC,10-K,2019-02-15,edgar/data/877890/0000877890-19-000035.txt,https://www.sec.gov/Archives/edgar/data/877890/000087789019000035/ctxs12-31x201810xk.htm
2246,878927,OLD DOMINION FREIGHT LINE INC/VA,10-K,2019-02-27,edgar/data/878927/0001564590-19-004755.txt,https://www.sec.gov/Archives/edgar/data/878927/000156459019004755/odfl-10k_20181231.htm
2247,879101,KIMCO REALTY CORP,10-K,2019-02-15,edgar/data/879101/0001437749-19-002746.txt,https://www.sec.gov/Archives/edgar/data/879101/000143774919002746/kim20181231_10k.htm
2248,879169,INCYTE CORP,10-K,2019-02-14,edgar/data/879169/0001558370-19-000682.txt,https://www.sec.gov/Archives/edgar/data/879169/000155837019000682/incy-20181231x10k.htm
2249,8818,Avery Dennison Corp,10-K,2019-02-27,edgar/data/8818/0001047469-19-000747.txt,https://www.sec.gov/Archives/edgar/data/8818/000104746919000747/a2237793z10-k.htm
2250,882095,GILEAD SCIENCES INC,10-K,2019-02-26,edgar/data/882095/0000882095-19-000006.txt,https://www.sec.gov/Archives/edgar/data/882095/000088209519000006/a2018form10-k.htm
2251,882835,ROPER TECHNOLOGIES INC,10-K,2019-02-25,edgar/data/882835/0000882835-19-000010.txt,https://www.sec.gov/Archives/edgar/data/882835/000088283519000010/a201810-kdoc.htm
2252,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2019-02-22,edgar/data/884887/0000884887-19-000017.txt,https://www.sec.gov/Archives/edgar/data/884887/000088488719000017/rcl-20181231x10k.htm
2253,885725,BOSTON SCIENTIFIC CORP,10-K,2019-02-19,edgar/data/885725/0000885725-19-000011.txt,https://www.sec.gov/Archives/edgar/data/885725/000088572519000011/a2018form10-k.htm
2254,886982,GOLDMAN SACHS GROUP INC,10-K,2019-02-26,edgar/data/886982/0001193125-19-050198.txt,https://www.sec.gov/Archives/edgar/data/886982/000119312519050198/d669877d10k.htm
2255,895421,MORGAN STANLEY,10-K,2019-02-26,edgar/data/895421/0001193125-19-051943.txt,https://www.sec.gov/Archives/edgar/data/895421/000119312519051943/d707577d10k.htm
2256,896159,Chubb Ltd,10-K,2019-02-28,edgar/data/896159/0000896159-19-000005.txt,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/cb-12312018x10k.htm
2257,89800,SHERWIN WILLIAMS CO,10-K,2019-02-22,edgar/data/89800/0000089800-19-000004.txt,https://www.sec.gov/Archives/edgar/data/89800/000008980019000004/shw-12312018x10k.htm
2258,898173,O REILLY AUTOMOTIVE INC,10-K,2019-02-27,edgar/data/898173/0000898173-19-000060.txt,https://www.sec.gov/Archives/edgar/data/898173/000089817319000060/orly-20181231x10xk.htm
2259,899051,ALLSTATE CORP,10-K,2019-02-15,edgar/data/899051/0000899051-19-000007.txt,https://www.sec.gov/Archives/edgar/data/899051/000089905119000007/allcorp-12311810xk.htm
2260,899689,VORNADO REALTY TRUST,10-K,2019-02-11,edgar/data/899689/0000899689-19-000010.txt,https://www.sec.gov/Archives/edgar/data/899689/000089968919000010/vno-12312018x10k.htm
2261,899866,"ALEXION PHARMACEUTICALS, INC.",10-K,2019-02-06,edgar/data/899866/0000899866-19-000010.txt,https://www.sec.gov/Archives/edgar/data/899866/000089986619000010/alxn10k12312018.htm
2262,906107,EQUITY RESIDENTIAL,10-K,2019-02-21,edgar/data/906107/0001564590-19-003683.txt,https://www.sec.gov/Archives/edgar/data/906107/000156459019003683/eqr-10k_20181231.htm
2263,906163,NVR INC,10-K,2019-02-13,edgar/data/906163/0000906163-19-000029.txt,https://www.sec.gov/Archives/edgar/data/906163/000090616319000029/nvr201810-k.htm
2264,908255,BORGWARNER INC,10-K,2019-02-19,edgar/data/908255/0000908255-19-000014.txt,https://www.sec.gov/Archives/edgar/data/908255/000090825519000014/a2018123110k.htm
2265,910606,REGENCY CENTERS CORP,10-K,2019-02-21,edgar/data/910606/0000910606-19-000006.txt,https://www.sec.gov/Archives/edgar/data/910606/000091060619000006/reg10-k123118.htm
2266,91142,SMITH A O CORP,10-K,2019-02-15,edgar/data/91142/0001193125-19-042339.txt,https://www.sec.gov/Archives/edgar/data/91142/000119312519042339/d678397d10k.htm
2267,912595,MID AMERICA APARTMENT COMMUNITIES INC.,10-K,2019-02-21,edgar/data/912595/0000912595-19-000015.txt,https://www.sec.gov/Archives/edgar/data/912595/000091259519000015/maa12312018-10k.htm
2268,914208,Invesco Ltd.,10-K,2019-02-22,edgar/data/914208/0000914208-19-000195.txt,https://www.sec.gov/Archives/edgar/data/914208/000091420819000195/a201810-k.htm
2269,91440,SNAP-ON Inc,10-K,2019-02-14,edgar/data/91440/0000091440-19-000003.txt,https://www.sec.gov/Archives/edgar/data/91440/000009144019000003/sna_fy18x10-kdocument.htm
2270,915389,EASTMAN CHEMICAL CO,10-K,2019-02-27,edgar/data/915389/0000915389-19-000009.txt,https://www.sec.gov/Archives/edgar/data/915389/000091538919000009/emn2018123110k.htm
2271,91576,KEYCORP /NEW/,10-K,2019-02-25,edgar/data/91576/0000091576-19-000009.txt,https://www.sec.gov/Archives/edgar/data/91576/000009157619000009/key-123118x10k.htm
2272,915912,AVALONBAY COMMUNITIES INC,10-K,2019-02-22,edgar/data/915912/0000915912-19-000004.txt,https://www.sec.gov/Archives/edgar/data/915912/000091591219000004/a201810-k.htm
2273,915913,ALBEMARLE CORP,10-K,2019-02-27,edgar/data/915913/0000915913-19-000021.txt,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/a1231201810-kdocument.htm
2274,916076,MARTIN MARIETTA MATERIALS INC,10-K,2019-02-25,edgar/data/916076/0001193125-19-049961.txt,https://www.sec.gov/Archives/edgar/data/916076/000119312519049961/d640896d10k.htm
2275,916365,TRACTOR SUPPLY CO /DE/,10-K,2019-02-21,edgar/data/916365/0000916365-19-000035.txt,https://www.sec.gov/Archives/edgar/data/916365/000091636519000035/a2018q4form10-k.htm
2276,920148,LABORATORY CORP OF AMERICA HOLDINGS,10-K,2019-02-28,edgar/data/920148/0000920148-19-000033.txt,https://www.sec.gov/Archives/edgar/data/920148/000092014819000033/lh10-k2018.htm
2277,920522,"ESSEX PROPERTY TRUST, INC.",10-K,2019-02-21,edgar/data/920522/0000920522-19-000009.txt,https://www.sec.gov/Archives/edgar/data/920522/000092052219000009/ess-123118x10k.htm
2278,920760,LENNAR CORP /NEW/,10-K,2019-01-28,edgar/data/920760/0001628280-19-000598.txt,https://www.sec.gov/Archives/edgar/data/920760/000162828019000598/len-20181130x10k.htm
2279,92122,SOUTHERN CO,10-K,2019-02-20,edgar/data/92122/0000092122-19-000006.txt,https://www.sec.gov/Archives/edgar/data/92122/000009212219000006/so10-k12312018.htm
2280,922224,PPL Corp,10-K,2019-02-14,edgar/data/922224/0000922224-19-000015.txt,https://www.sec.gov/Archives/edgar/data/922224/000092222419000015/ppl-1231201810k.htm
2281,92230,BB&T CORP,10-K,2019-02-26,edgar/data/92230/0000092230-19-000017.txt,https://www.sec.gov/Archives/edgar/data/92230/000009223019000017/form10-k_4q18.htm
2282,922864,APARTMENT INVESTMENT & MANAGEMENT CO,10-K,2019-02-20,edgar/data/922864/0000922864-19-000007.txt,https://www.sec.gov/Archives/edgar/data/922864/000092286419000007/a201810-k.htm
2283,92380,SOUTHWEST AIRLINES CO,10-K,2019-02-05,edgar/data/92380/0000092380-19-000022.txt,https://www.sec.gov/Archives/edgar/data/92380/000009238019000022/luv-12312018x10k.htm
2284,927066,DAVITA INC.,10-K,2019-02-22,edgar/data/927066/0000927066-19-000025.txt,https://www.sec.gov/Archives/edgar/data/927066/000092706619000025/dva-123118x10k.htm
2285,927628,CAPITAL ONE FINANCIAL CORP,10-K,2019-02-20,edgar/data/927628/0000927628-19-000093.txt,https://www.sec.gov/Archives/edgar/data/927628/000092762819000093/cof-12312018x10k.htm
2286,93410,CHEVRON CORP,10-K,2019-02-22,edgar/data/93410/0000093410-19-000008.txt,https://www.sec.gov/Archives/edgar/data/93410/000009341019000008/cvx12312018-10kdoc.htm
2287,93556,"STANLEY BLACK & DECKER, INC.",10-K,2019-02-26,edgar/data/93556/0000093556-19-000011.txt,https://www.sec.gov/Archives/edgar/data/93556/000009355619000011/swk_10k2018.htm
2288,935703,DOLLAR TREE INC,10-K,2019-03-27,edgar/data/935703/0000935703-19-000024.txt,https://www.sec.gov/Archives/edgar/data/935703/000093570319000024/dltr-2019x02x02x10k.htm
2289,936340,DTE ENERGY CO,10-K,2019-02-07,edgar/data/936340/0000936340-19-000086.txt,https://www.sec.gov/Archives/edgar/data/936340/000093634019000086/dteenergy2018123110k.htm
2290,936468,LOCKHEED MARTIN CORP,10-K,2019-02-08,edgar/data/936468/0000936468-19-000009.txt,https://www.sec.gov/Archives/edgar/data/936468/000093646819000009/lmtq4201810k.htm
2291,93751,STATE STREET CORP,10-K,2019-02-21,edgar/data/93751/0000093751-19-000336.txt,https://www.sec.gov/Archives/edgar/data/93751/000009375119000336/stt-20181231_10k.htm
2292,9389,BALL Corp,10-K,2019-02-22,edgar/data/9389/0001558370-19-000909.txt,https://www.sec.gov/Archives/edgar/data/9389/000155837019000909/bll-20181231x10k.htm
2293,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,10-K,2019-02-27,edgar/data/943452/0001628280-19-002095.txt,https://www.sec.gov/Archives/edgar/data/943452/000162828019002095/wab1231201810k.htm
2294,945841,POOL CORP,10-K,2019-02-27,edgar/data/945841/0000945841-19-000013.txt,https://www.sec.gov/Archives/edgar/data/945841/000094584119000013/pool-12312018x10k.htm
2295,96943,TELEFLEX INC,10-K,2019-02-21,edgar/data/96943/0000096943-19-000021.txt,https://www.sec.gov/Archives/edgar/data/96943/000009694319000021/tfx-20181231x10k.htm
