,sustainability,sustainable,renewable,climate change,green energy,carbon neutral,greening,clean energy,esg,greenhouse gas,recycle,circular economy,zero emissions,environmentally friendly,URL
788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/832101/000083210116000057/iex-20151231x10k.htm
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/84839/000155278116001318/e00081_rol-10k.htm
790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/851968/000085196816000120/a201510kdocument.htm
791,0,0,0,18,0,0,0,0,0,6,1,0,0,0,https://www.sec.gov/Archives/edgar/data/858470/000085847016000036/cog-12312015x10k.htm
792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/860730/000119312516482165/d93001d10k.htm
793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/860731/000156459016013137/tyl-10k_20151231.htm
794,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/86312/000104746916010107/a2227255z10-k.htm
795,1,1,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/865752/000110465916100960/a15-23471_110k.htm
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/872589/000153217616000045/regn-123115x10k.htm
797,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/87347/000156459016012009/slb-10k_20151231.htm
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874716/000087471616000020/c716-20151231x10k.htm
799,1,0,32,7,0,0,0,5,0,9,1,0,0,0,https://www.sec.gov/Archives/edgar/data/874761/000087476116000077/a2015form10-k.htm
800,0,0,2,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874766/000087476616000046/hig1231201510-kdocument.htm
801,2,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/875045/000087504516000042/biib-20151231x10k.htm
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/875320/000087532016000067/a201510k-main.htm
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/877212/000162828016011978/a10k12312015zbra.htm
804,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/877890/000087789016000184/ctxs12-31x201510xk.htm
805,3,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/878927/000087892716000055/a201510-k.htm
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/879101/000143774916026173/kim20151231_10k.htm
807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/879169/000155837016003196/incy-20151231x10k.htm
808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/8818/000104746916010376/a2227408z10-k.htm
809,2,0,1,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882095/000088209516000039/a2015form10-k.htm
810,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882835/000088283516000035/cy2015_10-k.htm
811,1,0,0,0,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/884887/000088488716000126/rcl-20151231x10k.htm
812,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/885725/000088572516000028/a2015form10-k.htm
813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/886982/000119312516470289/d107036d10k.htm
814,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/895421/000119312516473553/d48186d10k.htm
815,0,1,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/896159/000089615916000027/cb-1231201510k.htm
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/89800/000008980016000026/shw-12312015x10k.htm
817,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/898173/000089817316000276/orly-20151231x10xk.htm
818,0,0,3,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899051/000089905116000040/allcorp-12311510xk.htm
819,0,0,3,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899689/000089968916000046/vno2015form10k.htm
820,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899866/000089986616000226/alxn10k12312015.htm
821,14,2,3,4,0,0,0,0,0,0,0,0,0,2,https://www.sec.gov/Archives/edgar/data/906107/000090610716000029/eqr-20151231x10k.htm
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/906163/000156459016012809/nvr-10k_20151231.htm
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/908255/000090825516000077/a10k12312015.htm
824,6,2,0,1,0,0,0,0,0,1,0,0,0,1,https://www.sec.gov/Archives/edgar/data/910606/000091060616000047/reg10-k123115.htm
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91142/000119312516467088/d104769d10k.htm
826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/912595/000091259516000032/maa12312015-10k.htm
827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/914208/000091420816000846/a201510-k.htm
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91440/000119312516459788/d58704d10k.htm
829,7,4,1,0,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/915389/000091538916000095/emn2015123110k.htm
830,0,1,1,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91576/000119312516475914/d97852d10k.htm
831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/915912/000091591216000024/a201510-k.htm
832,1,2,1,12,0,0,0,1,0,4,0,0,0,1,https://www.sec.gov/Archives/edgar/data/915913/000091591316000041/a1231201510-kdocument.htm
833,0,0,0,5,0,0,0,0,0,4,1,0,0,0,https://www.sec.gov/Archives/edgar/data/916076/000119312516473754/d147147d10k.htm
834,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/916365/000091636516000140/a2015form10-k.htm
835,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920148/000092014816000162/lh10-k2015.htm
836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920522/000092052216000097/ess-123115x10k.htm
837,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920760/000162828016010323/len-20151130x10k.htm
838,4,2,64,11,0,0,0,6,0,31,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92122/000009212216000126/so_10-kx12312015.htm
839,0,1,3,9,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/922224/000092222416000130/form10k.htm
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92230/000009223016000125/f10k2015.htm
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/922864/000092286416000078/a201510-k.htm
842,2,0,0,3,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92380/000009238016000175/luv-12312015x10k.htm
843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927066/000156459016013587/dva-10k_20151231.htm
844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927628/000092762816000140/cof-12312015x10k.htm
845,0,1,5,2,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93410/000009341016000049/cvx-123115x10kdoc.htm
846,0,3,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93556/000009355616000051/swk_10k2015.htm
847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/935703/000093570316000127/dltr-2016x01x30x10k.htm
848,0,1,49,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/936340/000093634016000243/dteenergy2015123110k.htm
849,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/936468/000119312516476010/d62685d10k.htm
850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93751/000009375116000446/stt-20151231_10k.htm
851,12,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/9389/000110465916097390/a15-23354_110k.htm
852,1,0,0,6,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/943452/000162828016011421/wab1231201510k.htm
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/945841/000094584116000190/pool-12312015x10k.htm
854,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/96943/000009694316000154/tfx-20151231x10k.htm
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97210/000119312516484381/d126262d10k.htm
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97476/000156459016013126/txn-10k_20151231.htm
857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97745/000009774516000043/tmo201510k.htm
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/98246/000009824616000211/tif-2016131x10k.htm
859,1,0,0,2,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1002047/000156459016020754/ntap-10k_20160429.htm
860,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037038/000103703816000019/rl-20160402x10k.htm
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1170010/000117001016000117/kmx0229201610-k.htm
862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1341439/000119312516628942/d203801d10k.htm
863,6,5,1,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/14693/000001469316000160/bfb-2016430x10k.htm
864,1,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1604778/000160477816000175/qorvo2016040210-k.htm
865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1613103/000161310316000093/mdt-2016429x10k.htm
866,0,0,1,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/16918/000001691816000075/stz229201610k.htm
867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/40704/000119312516638404/d221637d10k.htm
868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/712515/000071251516000111/ea3312016-q410kdoc.htm
869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/743988/000074398816000063/xlnx42201610k.htm
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/815094/000156459016020014/abmd-10k_20160331.htm
871,0,0,1,5,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/827054/000082705416000344/a2016-03x3110k.htm
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/849399/000084939916000022/symc4116-10k.htm
873,2,1,3,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91419/000009141916000007/sjm43016-10xk.htm
874,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927653/000092765316000020/mck_10kx3312016.htm
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/946581/000104746916013278/a2228643z10-k.htm
876,0,5,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1001250/000110465916141179/a16-11315_110k.htm
877,0,5,1,5,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1048911/000119312516650267/d207174d10k.htm
878,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/106040/000010604016000033/wdc-7116x10k.htm
879,0,1,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1116132/000111613216000026/coh7022016-10k.htm
880,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1123360/000112336016000094/gpn20160531-10k.htm
881,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1137789/000104746916014732/a2229376z10-k.htm
882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1383312/000138331216000108/br-20160630x10xk.htm
883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1564708/000119312516679975/d210462d10k.htm
884,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1596783/000159678316000114/a10-kfy16xq4.htm
885,2,3,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/16732/000001673216000146/cpb-7312016x10xk.htm
886,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/202058/000020205816000022/hrs71201610-k.htm
887,1,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/21076/000120677416006893/clorox3118951_1-10k.htm
888,2,1,0,7,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/23217/000162828016017613/cag-2016x10k.htm
889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/319201/000031920116000090/klac10k2016.htm
890,2,2,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/320187/000032018716000336/nke-5312016x10k.htm
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/707549/000070754916000050/lrcx_10kx2016xdocument.htm
892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/721371/000072137116000277/a16q4_10kx63016xform10-k.htm
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/723254/000072325416000050/ctas531201610k.htm
894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/723531/000072353116000046/payx-20160531x10k.htm
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/743316/000074331616000081/maxim10-kfy2016.htm
896,0,0,4,1,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/76334/000007633416000196/ph630201610-k.htm
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/779152/000077915216000142/jkhy-2016630x10k.htm
898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/d187868d10k.htm
899,1,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/80424/000008042416000212/fy151610-kreport.htm
900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/858877/000085887716000117/csco-2016730x10k.htm
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/8670/000000867016000053/q4fy1610kinq4fy16.htm
902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/896878/000089687816000286/fy16q410-kdocument.htm
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/900075/000090007516000081/cprt07312016-10k.htm
904,4,2,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/940944/000094094416000116/dri-201610xk.htm
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/943819/000119312516673607/d219038d10k.htm
906,1,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/96021/000009602116000275/syy201610-k.htm
907,0,0,0,2,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/100493/000010049316000281/tsn201610kq4.htm
908,5,6,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1024478/000102447816000071/fy2016form10k.htm
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1048695/000104869516000049/ffiv10k9-30x2016.htm
910,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/10795/000162828016021658/bdx2016-09x3010xk.htm
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1090872/000109087216000082/a-10312016x10k.htm
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000022/abc10-kxseptember302016.htm
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1260221/000126022116000107/tdg2016-09x3010xk.htm
914,0,0,0,0,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1385157/000104746916016719/a2230240z10-k.htm
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1403161/000140316116000058/v093016.htm
916,1,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1467373/000146737316001080/acn831201610k.htm
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1601046/000160104616000077/keys-10312016x10k.htm
918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1618921/000114036116083198/form10k.htm
919,0,0,0,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1645590/000162828016022051/hpe-10312016x10k.htm
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/203527/000162828016021672/varian10-k2016.htm
921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/2969/000119312516773346/d271291d10k.htm
922,1,0,1,4,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/315189/000104746916017244/a2230400z10-k.htm
923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/32604/000003260416000105/emr930201610-k.htm
925,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/38777/000003877716000609/form10k93016.htm
926,1,1,0,3,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/fy1610k93016.htm
927,14,4,1,4,0,0,0,0,0,2,0,1,0,0,https://www.sec.gov/Archives/edgar/data/47217/000004721716000093/hp-103116x10k1.htm
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/48465/000110465916163147/a16-22026_110k.htm
929,5,5,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/52988/000156459016029571/jec-10k_20160930.htm
930,3,0,1,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/6281/000000628116000097/adi-10292016x10k.htm
931,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/6951/000000695116000068/amat10302016-10k.htm
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/711404/000071140416000042/coo_20161031-10k.htm
933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/720005/000072000516000169/rjf-2016930x10k.htm
934,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/723125/000072312516000269/a2016q4.htm
935,0,0,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/731802/000073180216000066/ato2016093010-k.htm
936,2,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/804328/000123445216000552/qcom10-k2016.htm
937,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/829224/000082922416000083/sbux-1022016x10xk.htm
938,0,2,0,2,0,0,0,0,0,2,1,0,0,0,https://www.sec.gov/Archives/edgar/data/833444/000083344416000216/jciplc201610-k.htm
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/859737/000085973716000071/holx_q4-2016.htm
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/866787/000119312516745160/d253831d10k.htm
941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882184/000088218416000203/a2016930-10k.htm
942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/883241/000088324116000027/snps10311610-k.htm
943,1,0,0,4,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/909832/000090983216000032/cost10k82816.htm
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1000228/000100022817000011/the10k_2016.htm
945,2,0,0,6,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1000697/000119312517056239/d268303d10k.htm
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1001082/000155837017000748/dish-20161231x10k.htm
947,0,0,32,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1002910/000100291017000054/aee201610-k.htm
948,0,1,0,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/100517/000119312517054129/d300268d10k.htm
949,0,0,0,8,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/100885/000010088517000056/unp-20161231x10k.htm
950,7,6,3,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1012100/000156459017001648/see-10k_20161231.htm
951,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1013462/000101346217000003/anss2016123110k.htm
952,1,10,98,10,0,0,0,5,0,2,0,0,0,1,https://www.sec.gov/Archives/edgar/data/1013871/000101387117000007/nrg201610-k.htm
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1014473/000101447317000004/vrsn-20161231x10k.htm
954,0,1,0,5,0,0,0,0,0,8,0,0,0,0,https://www.sec.gov/Archives/edgar/data/101778/000010177817000046/mro-20161231x10k.htm
955,0,0,0,4,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/101829/000010182917000007/a2016-12x31form10xk.htm
956,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1018724/000101872417000011/amzn-20161231x10k.htm
957,2,0,0,0,0,0,0,0,3,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1020569/000102056917000010/irm201610k.htm
958,0,1,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1021860/000119312517047937/d313669d10k.htm
959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1022079/000102207917000032/dgx1231201610-k.htm
960,0,0,20,18,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1031296/000103129617000015/fe-12312016x10k.htm
961,0,1,28,2,0,0,0,0,0,9,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1032208/000008652117000017/sre20161231form10k.htm
962,3,4,3,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/103379/000162828017002027/vfc1231201610-k.htm
963,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/sbac-20161231x10k.htm
964,0,0,11,4,1,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1035002/000103500217000009/vloform10-kx12312016.htm
965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1035267/000103526717000021/isrg-20161231x10k.htm
966,2,0,0,6,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1035443/000103544317000022/a4q1610k.htm
967,10,2,1,5,0,0,0,0,1,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037540/000165642317000003/bxpandbplp201610-k.htm
968,3,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037646/000103764617000004/mtd_10kx12312016.htm
969,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037868/000119312517053600/d309462d10k.htm
970,0,1,0,9,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1038357/000103835717000012/pxd-20161231x10k.htm
971,0,1,0,10,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1039684/000103968417000019/oke10-k2016.htm
972,0,0,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1040971/000104097117000005/a16q4slg10kdoc.htm
973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1041061/000104106117000016/yum10k12312016.htm
974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/104169/000010416917000021/wmtform10-kx1312017.htm
975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1043277/000104327717000004/chrw-10k2016.htm
976,0,2,1,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1043604/000104360417000045/jnpr-10k20161231.htm
977,0,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1045609/000156459017001559/pld-10k_20161231.htm
978,2,4,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/10456/000156459017002240/bax-10k_20161231.htm
979,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000027/nvda-2017x10k.htm
